utcDate,status,matchday,stage,homeTeam,awayTeam,score,referees
2024-09-17T19:00:00Z,FINISHED,1,LEAGUE_STAGE,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 64, 'name': 'Liverpool FC', 'shortName': 'Liverpool', 'tla': 'LIV', 'crest': 'https://crests.football-data.org/64.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 3}, 'halfTime': {'home': 1, 'away': 2}}","[{'id': 215543, 'name': 'Espen Eskås', 'type': 'REFEREE', 'nationality': 'Norway'}]"
2024-09-19T19:00:00Z,FINISHED,1,LEAGUE_STAGE,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 57, 'name': 'Arsenal FC', 'shortName': 'Arsenal', 'tla': 'ARS', 'crest': 'https://crests.football-data.org/57.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 9374, 'name': 'Clément Turpin', 'type': 'REFEREE', 'nationality': 'France'}]"
2024-09-18T16:45:00Z,FINISHED,1,LEAGUE_STAGE,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 1887, 'name': 'FK Shakhtar Donetsk', 'shortName': 'Shaktar', 'tla': 'SHD', 'crest': 'https://crests.football-data.org/1887.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 44921, 'name': 'Rohit Saggi', 'type': 'REFEREE', 'nationality': 'Norway'}]"
2024-09-18T19:00:00Z,FINISHED,1,LEAGUE_STAGE,"{'id': 65, 'name': 'Manchester City FC', 'shortName': 'Man City', 'tla': 'MCI', 'crest': 'https://crests.football-data.org/65.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 30960, 'name': 'Glenn Nyberg', 'type': 'REFEREE', 'nationality': 'Sweden'}]"
2024-09-17T16:45:00Z,FINISHED,1,LEAGUE_STAGE,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 674, 'name': 'PSV', 'shortName': 'PSV', 'tla': 'PSV', 'crest': 'https://crests.football-data.org/674.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 2, 'away': 0}}","[{'id': 206208, 'name': 'Alejandro Hernández Hernández', 'type': 'REFEREE', 'nationality': 'Spain'}]"
2024-10-01T19:00:00Z,FINISHED,2,LEAGUE_STAGE,"{'id': 3, 'name': 'Bayer 04 Leverkusen', 'shortName': 'Leverkusen', 'tla': 'B04', 'crest': 'https://crests.football-data.org/3.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 31823, 'name': 'Sandro Schärer', 'type': 'REFEREE', 'nationality': 'Switzerland'}]"
2024-10-02T16:45:00Z,FINISHED,2,LEAGUE_STAGE,"{'id': 1887, 'name': 'FK Shakhtar Donetsk', 'shortName': 'Shaktar', 'tla': 'SHD', 'crest': 'https://crests.football-data.org/1887.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 3}, 'halfTime': {'home': 0, 'away': 2}}","[{'id': 38806, 'name': 'João Pinheiro', 'type': 'REFEREE', 'nationality': 'Portugal'}]"
2024-10-02T19:00:00Z,FINISHED,2,LEAGUE_STAGE,"{'id': 64, 'name': 'Liverpool FC', 'shortName': 'Liverpool', 'tla': 'LIV', 'crest': 'https://crests.football-data.org/64.png'}","{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 15670, 'name': 'Nikola Dabanović', 'type': 'REFEREE', 'nationality': 'Montenegro'}]"
2024-10-01T19:00:00Z,FINISHED,2,LEAGUE_STAGE,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 7283, 'name': 'FK Crvena Zvezda', 'shortName': 'Crvena Zvedza', 'tla': 'CRV', 'crest': 'https://crests.football-data.org/7283.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 4, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]"
2024-10-02T19:00:00Z,FINISHED,2,LEAGUE_STAGE,"{'id': 721, 'name': 'RB Leipzig', 'shortName': 'RB Leipzig', 'tla': 'RBL', 'crest': 'https://crests.football-data.org/721.png'}","{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 3}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 43918, 'name': 'François Letexier', 'type': 'REFEREE', 'nationality': 'France'}]"
2024-10-22T16:45:00Z,FINISHED,3,LEAGUE_STAGE,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 851, 'name': 'Club Brugge KV', 'shortName': 'Club Brugge', 'tla': 'CLU', 'crest': 'https://crests.football-data.org/851.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]"
2024-10-23T16:45:00Z,FINISHED,3,LEAGUE_STAGE,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 732, 'name': 'Celtic FC', 'shortName': 'Celtic', 'tla': 'CEL', 'crest': 'https://crests.football-data.org/732.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 15680, 'name': 'Irfan Peljto', 'type': 'REFEREE', 'nationality': 'Bosnia and Herzegovina'}]"
2024-10-22T19:00:00Z,FINISHED,3,LEAGUE_STAGE,"{'id': 58, 'name': 'Aston Villa FC', 'shortName': 'Aston Villa', 'tla': 'AVL', 'crest': 'https://crests.football-data.org/58.png'}","{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 38806, 'name': 'João Pinheiro', 'type': 'REFEREE', 'nationality': 'Portugal'}]"
2024-10-23T19:00:00Z,FINISHED,3,LEAGUE_STAGE,"{'id': 1871, 'name': 'BSC Young Boys', 'shortName': 'Young Boys', 'tla': 'YOB', 'crest': 'https://crests.football-data.org/1871.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 11605, 'name': 'Michael Oliver', 'type': 'REFEREE', 'nationality': 'England'}]"
2024-10-22T19:00:00Z,FINISHED,3,LEAGUE_STAGE,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 10, 'name': 'VfB Stuttgart', 'shortName': 'Stuttgart', 'tla': 'VFB', 'crest': 'https://crests.football-data.org/10.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 215543, 'name': 'Espen Eskås', 'type': 'REFEREE', 'nationality': 'Norway'}]"
2024-11-05T20:00:00Z,FINISHED,4,LEAGUE_STAGE,"{'id': 86, 'name': 'Real Madrid CF', 'shortName': 'Real Madrid', 'tla': 'RMA', 'crest': 'https://crests.football-data.org/86.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 3}, 'halfTime': {'home': 1, 'away': 2}}","[{'id': 9351, 'name': 'Slavko Vinčič', 'type': 'REFEREE', 'nationality': 'Slovenia'}]"
2024-11-06T20:00:00Z,TIMED,4,LEAGUE_STAGE,"{'id': 10, 'name': 'VfB Stuttgart', 'shortName': 'Stuttgart', 'tla': 'VFB', 'crest': 'https://crests.football-data.org/10.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-11-05T20:00:00Z,FINISHED,4,LEAGUE_STAGE,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 548, 'name': 'AS Monaco FC', 'shortName': 'Monaco', 'tla': 'ASM', 'crest': 'https://crests.football-data.org/548.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 221755, 'name': 'Äliyar Ağayev', 'type': 'REFEREE', 'nationality': 'Azerbaijan'}]"
2024-11-06T20:00:00Z,TIMED,4,LEAGUE_STAGE,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 57, 'name': 'Arsenal FC', 'shortName': 'Arsenal', 'tla': 'ARS', 'crest': 'https://crests.football-data.org/57.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-11-05T20:00:00Z,FINISHED,4,LEAGUE_STAGE,"{'id': 521, 'name': 'Lille OSC', 'shortName': 'Lille', 'tla': 'LIL', 'crest': 'https://crests.football-data.org/521.png'}","{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 15680, 'name': 'Irfan Peljto', 'type': 'REFEREE', 'nationality': 'Bosnia and Herzegovina'}]"
2024-11-26T17:45:00Z,TIMED,5,LEAGUE_STAGE,"{'id': 7509, 'name': 'ŠK Slovan Bratislava', 'shortName': 'Sl. Bratislava', 'tla': 'SBA', 'crest': 'https://crests.football-data.org/7509.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-11-26T20:00:00Z,TIMED,5,LEAGUE_STAGE,"{'id': 1871, 'name': 'BSC Young Boys', 'shortName': 'Young Boys', 'tla': 'YOB', 'crest': 'https://crests.football-data.org/1871.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-11-27T20:00:00Z,TIMED,5,LEAGUE_STAGE,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 521, 'name': 'Lille OSC', 'shortName': 'Lille', 'tla': 'LIL', 'crest': 'https://crests.football-data.org/521.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-11-26T20:00:00Z,TIMED,5,LEAGUE_STAGE,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 721, 'name': 'RB Leipzig', 'shortName': 'RB Leipzig', 'tla': 'RBL', 'crest': 'https://crests.football-data.org/721.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-11-27T20:00:00Z,TIMED,5,LEAGUE_STAGE,"{'id': 58, 'name': 'Aston Villa FC', 'shortName': 'Aston Villa', 'tla': 'AVL', 'crest': 'https://crests.football-data.org/58.png'}","{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-12-11T20:00:00Z,TIMED,6,LEAGUE_STAGE,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 7283, 'name': 'FK Crvena Zvezda', 'shortName': 'Crvena Zvedza', 'tla': 'CRV', 'crest': 'https://crests.football-data.org/7283.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-12-10T20:00:00Z,TIMED,6,LEAGUE_STAGE,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 86, 'name': 'Real Madrid CF', 'shortName': 'Real Madrid', 'tla': 'RMA', 'crest': 'https://crests.football-data.org/86.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-12-11T20:00:00Z,TIMED,6,LEAGUE_STAGE,"{'id': 1903, 'name': 'Sport Lisboa e Benfica', 'shortName': 'SL Benfica', 'tla': 'BEN', 'crest': 'https://crests.football-data.org/1903.png'}","{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-12-10T20:00:00Z,TIMED,6,LEAGUE_STAGE,"{'id': 3, 'name': 'Bayer 04 Leverkusen', 'shortName': 'Leverkusen', 'tla': 'B04', 'crest': 'https://crests.football-data.org/3.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-12-11T20:00:00Z,TIMED,6,LEAGUE_STAGE,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 65, 'name': 'Manchester City FC', 'shortName': 'Man City', 'tla': 'MCI', 'crest': 'https://crests.football-data.org/65.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-22T20:00:00Z,TIMED,7,LEAGUE_STAGE,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 298, 'name': 'Girona FC', 'shortName': 'Girona', 'tla': 'GIR', 'crest': 'https://crests.football-data.org/298.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-21T17:45:00Z,TIMED,7,LEAGUE_STAGE,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 2021, 'name': 'SK Sturm Graz', 'shortName': 'Sturm Graz', 'tla': 'STU', 'crest': 'https://crests.football-data.org/2021.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-21T20:00:00Z,TIMED,7,LEAGUE_STAGE,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 4, 'name': 'Borussia Dortmund', 'shortName': 'Dortmund', 'tla': 'BVB', 'crest': 'https://crests.football-data.org/4.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-22T20:00:00Z,TIMED,7,LEAGUE_STAGE,"{'id': 907, 'name': 'AC Sparta Praha', 'shortName': 'Sparta Praha', 'tla': 'SPP', 'crest': 'https://crests.football-data.org/907.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-21T20:00:00Z,TIMED,7,LEAGUE_STAGE,"{'id': 851, 'name': 'Club Brugge KV', 'shortName': 'Club Brugge', 'tla': 'CLU', 'crest': 'https://crests.football-data.org/851.png'}","{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-29T20:00:00Z,TIMED,8,LEAGUE_STAGE,"{'id': 755, 'name': 'GNK Dinamo Zagreb', 'shortName': 'Dinamo Zagreb', 'tla': 'DIN', 'crest': 'https://crests.football-data.org/755.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-29T20:00:00Z,TIMED,8,LEAGUE_STAGE,"{'id': 81, 'name': 'FC Barcelona', 'shortName': 'Barça', 'tla': 'FCB', 'crest': 'https://crests.football-data.org/81.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-29T20:00:00Z,TIMED,8,LEAGUE_STAGE,"{'id': 498, 'name': 'Sporting Clube de Portugal', 'shortName': 'Sporting CP', 'tla': 'SPO', 'crest': 'https://crests.football-data.org/498.png'}","{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-29T20:00:00Z,TIMED,8,LEAGUE_STAGE,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 548, 'name': 'AS Monaco FC', 'shortName': 'Monaco', 'tla': 'ASM', 'crest': 'https://crests.football-data.org/548.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2025-01-29T20:00:00Z,TIMED,8,LEAGUE_STAGE,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 1903, 'name': 'Sport Lisboa e Benfica', 'shortName': 'SL Benfica', 'tla': 'BEN', 'crest': 'https://crests.football-data.org/1903.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-08-17T16:30:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 57842, 'name': 'Giovanni Ayroldi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-17T18:45:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 10977, 'name': 'Fabio Maresca', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-17T18:45:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 10985, 'name': 'Michael Fabbri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-18T18:45:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 10980, 'name': 'Federico La Penna', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-19T16:30:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 4}, 'halfTime': {'home': 0, 'away': 2}}","[{'id': 57837, 'name': 'Federico Dionisi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-18T16:30:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 115, 'name': 'Udinese Calcio', 'shortName': 'Udinese', 'tla': 'UDI', 'crest': 'https://crests.football-data.org/115.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 212567, 'name': 'Maria Caputi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-18T18:45:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 10980, 'name': 'Federico La Penna', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-19T18:45:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 7397, 'name': 'Como 1907', 'shortName': 'Como 1907', 'tla': 'COM', 'crest': 'https://crests.football-data.org/7397.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 2, 'away': 0}}","[{'id': 57868, 'name': 'Matteo Marcenaro', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-17T18:45:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 10985, 'name': 'Michael Fabbri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-08-17T16:30:00Z,FINISHED,1,REGULAR_SEASON,"{'id': 107, 'name': 'Genoa CFC', 'shortName': 'Genoa', 'tla': 'GEN', 'crest': 'https://crests.football-data.org/107.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 1, 'away': 1}}","[{'id': 57882, 'name': 'Ermanno Feliciani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
